clade_membership,frequency,projected_frequency,n_strains,observed_frequency,future_n_strains,forecast_error,absolute_forecast_error,sample,timepoint,future_timepoint,delta_month,delay_type
A.6.8.5.2.4.1.4.3.1.7.1,0.00038,0.0001296735616043395,7,0.0,0,-0.0001296735616043395,0.0001296735616043395,h3n2_ideal_delay,2017-01-01,2017-07-01,6.0,ideal
A.6.8.5.2.4.1.4.3.1.7.2,0.001574,0.0002766167147611,1,0.00010400000000000001,2,-0.0001726167147611,0.0001726167147611,h3n2_ideal_delay,2017-01-01,2017-07-01,6.0,ideal
A.6.8.5.2.4.1.4.3.1.8,0.293378,0.44802862378942965,162,0.168937,335,-0.27909162378942964,0.27909162378942964,h3n2_ideal_delay,2017-01-01,2017-07-01,6.0,ideal
A.6.8.5.2.4.1.4.3.1.8.1,0.016998,0.0186313894206057,7,0.002346,14,-0.0162853894206057,0.0162853894206057,h3n2_ideal_delay,2017-01-01,2017-07-01,6.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2,0.011393,0.006448186694453,4,0.032507,37,0.026058813305547,0.026058813305547,h3n2_ideal_delay,2017-01-01,2017-07-01,6.0,ideal
A.6.8.5.2.4.1.4.3.1.8.3,0.101844,0.1389007839983767,48,0.084087,144,-0.05481378399837669,0.05481378399837669,h3n2_ideal_delay,2017-01-01,2017-07-01,6.0,ideal
A.6.8.5.2.4.1.3,0.110779,0.13157354071546928,90,0.036719,38,-0.09485454071546928,0.09485454071546928,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.3.5,4.1e-05,9.616549129308738e-06,1,0.0,0,-9.616549129308738e-06,9.616549129308738e-06,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.3.6,0.110692,0.13155591195418956,88,0.036719,38,-0.09483691195418956,0.09483691195418956,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.3.6.1,0.013665,0.008379013595928244,8,0.001372,1,-0.007007013595928244,0.007007013595928244,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.3.6.4,0.088813,0.11869190343094065,69,0.000335,5,-0.11835690343094064,0.11835690343094064,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.3.6.4.3,0.077498,0.11215365345860048,62,0.000335,5,-0.11181865345860048,0.11181865345860048,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.3.6.4.3.1,0.071175,0.10916578147566379,60,0.000335,5,-0.10883078147566379,0.10883078147566379,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1,0.889215,0.8684264592845083,453,0.963257,1108,0.09483054071549168,0.09483054071549168,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.11,0.088749,0.0822095518855451,22,0.136106,137,0.0538964481144549,0.0538964481144549,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12,0.489514,0.4133327211112981,293,0.534292,537,0.1209592788887019,0.1209592788887019,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1,0.489448,0.4132280033732289,292,0.534046,536,0.12081799662677112,0.12081799662677112,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.1,0.004568,0.0013361325132354913,2,0.001134,2,-0.00020213251323549127,0.00020213251323549127,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.2,0.030455000000000003,0.015071755150447225,11,0.009675000000000001,10,-0.005396755150447224,0.005396755150447224,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.3,0.078471,0.08198110767799804,36,0.02132,37,-0.060661107677998045,0.060661107677998045,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4,0.263762,0.21218410485126205,147,0.480562,446,0.26837789514873794,0.26837789514873794,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.1,0.035913,0.013346233612063767,10,0.0077399999999999995,12,-0.005606233612063767,0.005606233612063767,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.2,0.07797,0.0877958782407871,37,0.016021,41,-0.0717748782407871,0.0717748782407871,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.3,0.037551,0.03435847414858477,19,0.020722,40,-0.013636474148584769,0.013636474148584769,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.4,0.013687000000000001,0.0081911557831708,4,0.11057800000000001,105,0.10238684421682921,0.10238684421682921,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.060922000000000004,0.0426600353789751,21,0.315992,230,0.2733319646210249,0.2733319646210249,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1,0.021048,0.009325536115057001,4,0.040174,23,0.030848463884943,0.030848463884943,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.4,5.8e-05,1.3639557932110615e-05,2,0.0,0,-1.3639557932110615e-05,1.3639557932110615e-05,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.5,0.026244,0.013925900118219724,31,0.002733,1,-0.011192900118219724,0.011192900118219724,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.6,0.006562,0.0028255201042707,1,0.0,0,-0.0028255201042707,0.0028255201042707,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.7,0.006366,0.0013426008649324113,8,0.00010400000000000001,2,-0.0012386008649324114,0.0012386008649324114,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.7.1,0.001097,0.00038148512346788786,6,0.0,0,-0.00038148512346788786,0.00038148512346788786,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.7.2,0.005062,0.000894633475809,1,0.00010400000000000001,2,-0.000790633475809,0.000790633475809,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.8,0.244936,0.3352147445307422,60,0.168937,335,-0.16627774453074218,0.16627774453074218,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.4.3.1.8.3,0.090716,0.1107329944317675,18,0.084087,144,-0.026645994431767503,0.026645994431767503,h3n2_realistic_delay,2017-01-01,2017-07-01,6.0,realistic
A.6.8.5.2.4.1.3.6,0.07047400000000001,0.028568421887556573,114,0.014815,27,-0.013753421887556573,0.013753421887556573,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.3.6.1,0.0044020000000000005,0.0010006858782108652,7,0.0016970000000000002,2,0.0006963141217891349,0.0006963141217891349,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.3.6.4,0.057303,0.025380713548300522,91,0.0,0,-0.025380713548300522,0.025380713548300522,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.3.6.4.3,0.053633,0.02437589866416689,84,0.0,0,-0.02437589866416689,0.02437589866416689,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.3.6.4.3.1,0.049986,0.022201696544563162,80,0.0,0,-0.022201696544563162,0.022201696544563162,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1,0.929416,0.9714315781124077,917,0.98517,910,0.013738421887592334,0.013738421887592334,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.11,0.083944,0.0546688810396804,64,0.226991,172,0.1723221189603196,0.1723221189603196,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12,0.483944,0.23098233456085412,530,0.537338,497,0.30635566543914583,0.30635566543914583,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1,0.48393200000000003,0.23096907815411163,529,0.537338,497,0.3063689218458884,0.3063689218458884,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.1,0.006183,0.0023983611317453146,4,0.002552,2,0.00015363886825468537,0.00015363886825468537,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.2,0.024823,0.005836576354762252,28,0.006035,6,0.0001984236452377483,0.0001984236452377483,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.3,0.067735,0.05314693752585213,73,0.002889,11,-0.05025793752585213,0.05025793752585213,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4,0.301127,0.13676989291362665,284,0.517877,462,0.3811071070863734,0.3811071070863734,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.1,0.0123,0.0015473698915987307,12,0.000514,4,-0.0010333698915987307,0.0010333698915987307,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.2,0.047143,0.037726071933251754,56,0.002016,11,-0.03571007193325176,0.03571007193325176,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.3,0.06321500000000001,0.03617549695772987,54,0.001369,12,-0.03480649695772987,0.03480649695772987,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.4,0.036862,0.01378770075369354,22,0.040671,74,0.02688329924630646,0.02688329924630646,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.10665300000000001,0.03164073807440165,82,0.470135,354,0.43849426192559837,0.43849426192559837,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1,0.017413,0.0035197954294854,12,0.007143,17,0.0036232045705146,0.0036232045705146,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2,0.002299,0.0003452004942186,2,0.006033,8,0.0056877995057814,0.0056877995057814,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.5,0.010437,0.0025185822746166433,38,0.000418,1,-0.0021005822746166434,0.0021005822746166434,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.6,0.001224,0.0003353869911483,1,0.0,0,-0.0003353869911483,0.0003353869911483,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.7,0.005051999999999999,0.000628247511418719,10,0.0,0,-0.000628247511418719,0.000628247511418719,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.7.1,0.002106,0.0002363193307728058,7,0.0,0,-0.0002363193307728058,0.0002363193307728058,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.7.2,0.002907,0.0003854272824018179,2,0.0,0,-0.0003854272824018179,0.0003854272824018179,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.8,0.33064,0.6766599211622557,246,0.177357,164,-0.4993029211622557,0.4993029211622557,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.8.1,0.016186,0.0141645469282257,10,0.0,0,-0.0141645469282257,0.0141645469282257,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.8.2,0.019665000000000002,0.0073868258072178,11,0.103256,63,0.0958691741927822,0.0958691741927822,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.4.3.1.8.3,0.12608,0.1472464157450583,83,0.043133,62,-0.10411341574505831,0.10411341574505831,h3n2_no_delay,2017-01-01,2017-10-01,9.0,none
A.6.8.5.2.4.1.3,0.08169199999999999,0.05882661093922217,118,0.014815,27,-0.044011610939222165,0.044011610939222165,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.3.5,1.3e-05,1.875382827195827e-06,1,0.0,0,-1.875382827195827e-06,1.875382827195827e-06,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.3.6,0.08166499999999999,0.05882394895710156,116,0.014815,27,-0.04400894895710156,0.04400894895710156,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.3.6.1,0.0042380000000000004,0.0015194646877360674,6,0.0016970000000000002,2,0.00017753531226393274,0.00017753531226393274,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.3.6.4,0.072742,0.05562783431651618,97,0.0,0,-0.05562783431651618,0.05562783431651618,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.3.6.4.3,0.066621,0.05385113935202857,90,0.0,0,-0.05385113935202857,0.05385113935202857,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.3.6.4.3.1,0.062605,0.05226506724520772,86,0.0,0,-0.05226506724520772,0.05226506724520772,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1,0.918228,0.9411733890607445,746,0.98517,910,0.04399661093925544,0.04399661093925544,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.11,0.082446,0.0552634410883667,46,0.226991,172,0.1717275589116333,0.1717275589116333,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12,0.503752,0.33035983805483393,457,0.537338,497,0.20697816194516605,0.20697816194516605,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1,0.503731,0.33031357325635996,456,0.537338,497,0.20702442674364002,0.20702442674364002,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.1,0.004262,0.001126433866175,2,0.002552,2,0.001425566133825,0.001425566133825,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.2,0.029656000000000002,0.0137853859239501,24,0.006035,6,-0.007750385923950099,0.007750385923950099,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.3,0.082746,0.09355407150215216,66,0.002889,11,-0.09066507150215215,0.09066507150215215,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4,0.275044,0.1653935786679027,226,0.517877,462,0.3524834213320973,0.3524834213320973,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.1,0.020522000000000002,0.0027645541606538177,13,0.000514,4,-0.0022505541606538176,0.0022505541606538176,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.2,0.047435,0.04497985894708859,54,0.002016,11,-0.042963858947088596,0.042963858947088596,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.3,0.057924,0.051944595952440886,40,0.001369,12,-0.050575595952440884,0.050575595952440884,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.4,0.019752,0.0057913807875520015,9,0.040671,74,0.034879619212448,0.034879619212448,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.09055400000000001,0.04195473404928298,53,0.470135,354,0.42818026595071706,0.42818026595071706,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1,0.017595,0.0043364933592443,8,0.007143,17,0.0028065066407556996,0.0028065066407556996,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.12.1.4.5.2,0.000561,0.0004871608864911,1,0.006033,8,0.0055458391135089005,0.0055458391135089005,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.4,1.5e-05,2.186441704319057e-06,1,0.0,0,-2.186441704319057e-06,2.186441704319057e-06,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.5,0.017455000000000002,0.005281294241535062,42,0.000418,1,-0.004863294241535062,0.004863294241535062,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.6,0.00204,0.0005062944205975,1,0.0,0,-0.0005062944205975,0.0005062944205975,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.7,0.0020180000000000003,0.00016761905659622704,9,0.0,0,-0.00016761905659622704,0.00016761905659622704,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.7.1,0.00038,6.24252812536558e-05,7,0.0,0,-6.24252812536558e-05,6.24252812536558e-05,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.7.2,0.001574,9.521346563867228e-05,1,0.0,0,-9.521346563867228e-05,9.521346563867228e-05,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.8,0.293378,0.5432787610409879,162,0.177357,164,-0.36592176104098795,0.36592176104098795,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.8.1,0.016998,0.017103012694139202,7,0.0,0,-0.017103012694139202,0.017103012694139202,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.8.2,0.011393,0.0040176665372164,4,0.103256,63,0.0992383334627836,0.0992383334627836,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.4.3.1.8.3,0.101844,0.1426142231871462,48,0.043133,62,-0.0994812231871462,0.0994812231871462,h3n2_ideal_delay,2017-01-01,2017-10-01,9.0,ideal
A.6.8.5.2.4.1.3,0.110779,0.14691425430818203,90,0.014815,27,-0.13209925430818203,0.13209925430818203,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.3.5,4.1e-05,3.881919315934075e-06,1,0.0,0,-3.881919315934075e-06,3.881919315934075e-06,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.3.6,0.110692,0.14690758524558592,88,0.014815,27,-0.13209258524558593,0.13209258524558593,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.3.6.1,0.013665,0.005576544890924953,8,0.0016970000000000002,2,-0.0038795448909249527,0.0038795448909249527,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.3.6.4,0.088813,0.13855857337125968,69,0.0,0,-0.13855857337125968,0.13855857337125968,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.3.6.4.3,0.077498,0.13440047917775028,62,0.0,0,-0.13440047917775028,0.13440047917775028,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.3.6.4.3.1,0.071175,0.13267901883766997,60,0.0,0,-0.13267901883766997,0.13267901883766997,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1,0.889215,0.8530857456917966,453,0.98517,910,0.13208425430820336,0.13208425430820336,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.11,0.088749,0.0731626585379143,22,0.226991,172,0.15382834146208568,0.15382834146208568,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12,0.489514,0.38084416759797013,293,0.537338,497,0.15649383240202985,0.15649383240202985,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1,0.489448,0.3807342245020478,292,0.537338,497,0.15660377549795218,0.15660377549795218,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.1,0.004568,0.0006803250949506,2,0.002552,2,0.0018716749050494,0.0018716749050494,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.2,0.030455000000000003,0.009060835311663738,11,0.006035,6,-0.0030258353116637375,0.0030258353116637375,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.3,0.078471,0.08182640316444134,36,0.002889,11,-0.07893740316444134,0.07893740316444134,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4,0.263762,0.1890221786922827,147,0.5178769999999999,462,0.32885482130771726,0.32885482130771726,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.1,0.035913,0.0069538732590862145,10,0.000514,4,-0.006439873259086215,0.006439873259086215,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.2,0.07797,0.09405073333632077,37,0.002016,11,-0.09203473333632077,0.09203473333632077,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.3,0.037551,0.029110086346031856,19,0.001369,12,-0.027741086346031858,0.027741086346031858,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.4,0.013687000000000001,0.0053510429945516,4,0.040671,74,0.0353199570054484,0.0353199570054484,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5,0.060922000000000004,0.0336042335581355,21,0.47013499999999997,354,0.43653076644186445,0.43653076644186445,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.12.1.4.5.1,0.021048,0.005220344906326,4,0.007143,17,0.0019226550936739997,0.0019226550936739997,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.4,5.8e-05,5.5131017718705664e-06,2,0.0,0,-5.5131017718705664e-06,5.5131017718705664e-06,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.5,0.026244,0.009563908543263222,31,0.000418,1,-0.009145908543263222,0.009145908543263222,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.6,0.006562,0.0015453933548752,1,0.0,0,-0.0015453933548752,0.0015453933548752,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.7,0.006366,0.0005332067538361707,8,0.0,0,-0.0005332067538361707,0.0005332067538361707,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.7.1,0.001097,0.0001883182988906615,6,0.0,0,-0.0001883182988906615,0.0001883182988906615,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.7.2,0.005062,0.0003134845904168,1,0.0,0,-0.0003134845904168,0.0003134845904168,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.8,0.244936,0.3725813010354739,60,0.17735700000000001,164,-0.19522430103547386,0.19522430103547386,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.4.3.1.8.3,0.090716,0.1132449248972015,18,0.043133,62,-0.0701119248972015,0.0701119248972015,h3n2_realistic_delay,2017-01-01,2017-10-01,9.0,realistic
A.6.8.5.2.4.1.3.6,0.07047400000000001,0.014556963683390309,114,0.025539000000000003,22,0.010982036316609694,0.010982036316609694,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.3.6.1,0.0044020000000000005,0.00044870825969822725,7,0.000105,1,-0.00034370825969822725,0.00034370825969822725,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.3.6.4,0.057303,0.013195893128542168,91,0.0,0,-0.013195893128542168,0.013195893128542168,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.3.6.4.3,0.053633,0.012763827674171398,84,0.0,0,-0.012763827674171398,0.012763827674171398,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.3.6.4.3.1,0.049986,0.011563972598515387,80,0.0,0,-0.011563972598515387,0.011563972598515387,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1,0.929416,0.9854430363165763,917,0.974426,1031,-0.011017036316576245,0.011017036316576245,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1.11,0.083944,0.0340944471093358,64,0.3411,299,0.3070055528906642,0.3070055528906642,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1.12,0.483944,0.13460614126219544,530,0.48828099999999997,535,0.3536748587378045,0.3536748587378045,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1.12.1,0.48393200000000003,0.13459723139431407,529,0.48828099999999997,535,0.3536837686056859,0.3536837686056859,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1.12.1.1,0.006183,0.001307436102352227,4,0.000435,1,-0.000872436102352227,0.000872436102352227,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1.12.1.2,0.024823,0.002442631104327318,28,0.000802,2,-0.0016406311043273179,0.0016406311043273179,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1.12.1.3,0.067735,0.035143122648094945,73,6.6e-05,3,-0.03507712264809495,0.03507712264809495,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
A.6.8.5.2.4.1.4.3.1.12.1.4,0.301127,0.07881920540133841,284,0.48426,523,0.4054407945986616,0.4054407945986616,h3n2_no_delay,2017-01-01,2018-01-01,12.0,none
