delay_type,horizon,future_timepoint,optimal_distance,distance,initial_timepoint,delay,t,future_timepoint_numeric
none,12,2013-01-01,2.3422610759735107,5.773447036743164,2012-01-01,0.0,7,2013.0
none,12,2013-04-01,1.3378857374191284,4.271550178527832,2012-04-01,0.0,8,2013.25
none,12,2013-07-01,1.5270222425460815,8.013931274414062,2012-07-01,0.0,9,2013.5
none,12,2013-10-01,1.3778687715530396,4.336931228637695,2012-10-01,0.0,10,2013.75
none,12,2014-01-01,1.6306055784225464,2.554164171218872,2013-01-01,0.0,11,2014.0
none,12,2014-04-01,2.2011961936950684,2.983981847763061,2013-04-01,0.0,12,2014.25
none,12,2014-07-01,2.938914060592652,4.907329559326172,2013-07-01,0.0,13,2014.5
none,12,2014-10-01,2.6490414142608643,6.010154247283936,2013-10-01,0.0,14,2014.75
none,12,2015-01-01,1.4948716163635254,8.081291198730469,2014-01-01,0.0,15,2015.0
none,12,2015-04-01,1.445064902305603,8.586835861206055,2014-04-01,0.0,16,2015.25
none,12,2015-07-01,1.2851918935775757,6.940162658691406,2014-07-01,0.0,17,2015.5
none,12,2015-10-01,1.288650631904602,3.9264307022094727,2014-10-01,0.0,18,2015.75
none,12,2016-01-01,1.2779338359832764,2.706143856048584,2015-01-01,0.0,19,2016.0
none,12,2016-04-01,1.910138368606568,4.483901500701904,2015-04-01,0.0,20,2016.25
none,12,2016-07-01,2.145958423614502,5.935802936553955,2015-07-01,0.0,21,2016.5
none,12,2016-10-01,2.296919107437134,6.539624214172363,2015-10-01,0.0,22,2016.75
none,12,2017-01-01,2.0849502086639404,4.118074417114258,2016-01-01,0.0,23,2017.0
none,12,2017-04-01,1.900601983070373,5.813287258148193,2016-04-01,0.0,24,2017.25
none,12,2017-07-01,2.413578987121582,6.063784599304199,2016-07-01,0.0,25,2017.5
none,12,2017-10-01,2.568089485168457,11.50246238708496,2016-10-01,0.0,26,2017.75
none,12,2018-01-01,2.153602838516236,5.262718200683594,2017-01-01,0.0,27,2018.0
none,12,2018-04-01,1.3849637508392334,7.340557098388672,2017-04-01,0.0,28,2018.25
none,12,2018-07-01,1.6560213565826416,6.324109077453613,2017-07-01,0.0,29,2018.5
none,12,2018-10-01,1.913213014602661,4.935643672943115,2017-10-01,0.0,30,2018.75
none,12,2019-01-01,2.029942989349365,6.08001184463501,2018-01-01,0.0,31,2019.0
none,12,2019-04-01,2.683091402053833,12.20170783996582,2018-04-01,0.0,32,2019.25
none,12,2019-07-01,3.444370985031128,14.027840614318848,2018-07-01,0.0,33,2019.5
none,12,2019-10-01,3.533668041229248,14.421661376953123,2018-10-01,0.0,34,2019.75
ideal,12,2012-04-01,1.6670000553131104,9.40414333343506,2011-04-01,1.0,4,2012.25
ideal,12,2012-07-01,2.020116090774536,9.07862377166748,2011-07-01,1.0,5,2012.5
ideal,12,2012-10-01,1.811988115310669,5.799313545227051,2011-10-01,1.0,6,2012.75
ideal,12,2013-01-01,2.371745586395264,4.7680768966674805,2012-01-01,1.0,7,2013.0
ideal,12,2013-04-01,1.3468401432037354,5.983495235443115,2012-04-01,1.0,8,2013.25
ideal,12,2013-07-01,1.5275211334228516,5.677810192108154,2012-07-01,1.0,9,2013.5
ideal,12,2013-10-01,1.7788320779800415,4.496256351470947,2012-10-01,1.0,10,2013.75
ideal,12,2014-01-01,1.6914551258087158,3.240161180496216,2013-01-01,1.0,11,2014.0
ideal,12,2014-04-01,2.314744234085083,3.245966911315918,2013-04-01,1.0,12,2014.25
ideal,12,2014-07-01,2.966991186141968,4.388126373291016,2013-07-01,1.0,13,2014.5
ideal,12,2014-10-01,2.892906427383423,6.329928398132324,2013-10-01,1.0,14,2014.75
ideal,12,2015-01-01,1.814598798751831,9.066080093383787,2014-01-01,1.0,15,2015.0
ideal,12,2015-04-01,1.4947582483291626,7.864917278289795,2014-04-01,1.0,16,2015.25
ideal,12,2015-07-01,1.3219095468521118,8.421841621398926,2014-07-01,1.0,17,2015.5
ideal,12,2015-10-01,1.2992695569992063,5.246955394744873,2014-10-01,1.0,18,2015.75
ideal,12,2016-01-01,1.4770363569259644,2.816673517227173,2015-01-01,1.0,19,2016.0
ideal,12,2016-04-01,1.9260920286178589,4.489490985870361,2015-04-01,1.0,20,2016.25
ideal,12,2016-07-01,2.611703395843506,5.96303129196167,2015-07-01,1.0,21,2016.5
ideal,12,2016-10-01,2.4834694862365723,6.411230564117432,2015-10-01,1.0,22,2016.75
ideal,12,2017-01-01,2.085069417953491,4.184406280517578,2016-01-01,1.0,23,2017.0
ideal,12,2017-04-01,2.0407392978668213,5.106093406677246,2016-04-01,1.0,24,2017.25
ideal,12,2017-07-01,2.4467668533325195,6.607341289520264,2016-07-01,1.0,25,2017.5
ideal,12,2017-10-01,2.605041027069092,10.184632301330566,2016-10-01,1.0,26,2017.75
ideal,12,2018-01-01,2.213040590286255,7.098467350006104,2017-01-01,1.0,27,2018.0
ideal,12,2018-04-01,1.4455468654632568,7.5635457038879395,2017-04-01,1.0,28,2018.25
ideal,12,2018-07-01,1.67383074760437,7.760462284088135,2017-07-01,1.0,29,2018.5
ideal,12,2018-10-01,2.018967866897583,4.49714994430542,2017-10-01,1.0,30,2018.75
ideal,12,2019-01-01,2.069298505783081,4.605159282684326,2018-01-01,1.0,31,2019.0
ideal,12,2019-04-01,2.8072075843811035,12.096050262451172,2018-04-01,1.0,32,2019.25
ideal,12,2019-07-01,3.2694993019104004,13.846307754516602,2018-07-01,1.0,33,2019.5
ideal,12,2019-10-01,3.537017345428467,14.241374969482422,2018-10-01,1.0,34,2019.75
realistic,12,2012-04-01,1.768807291984558,9.465288162231444,2011-04-01,,4,2012.25
realistic,12,2012-07-01,2.080816507339477,9.25886344909668,2011-07-01,,5,2012.5
realistic,12,2012-10-01,1.8841676712036133,5.8539137840271,2011-10-01,,6,2012.75
realistic,12,2013-01-01,2.555746793746948,5.139071464538574,2012-01-01,,7,2013.0
realistic,12,2013-04-01,1.523382544517517,5.544792175292969,2012-04-01,,8,2013.25
realistic,12,2013-07-01,1.5627789497375488,7.068088531494141,2012-07-01,,9,2013.5
realistic,12,2013-10-01,2.0071065425872803,5.316811561584473,2012-10-01,,10,2013.75
realistic,12,2014-01-01,1.7298611402511597,3.462785482406616,2013-01-01,,11,2014.0
realistic,12,2014-04-01,2.57527232170105,3.1938364505767822,2013-04-01,,12,2014.25
realistic,12,2014-07-01,3.209019899368286,4.3252787590026855,2013-07-01,,13,2014.5
realistic,12,2014-10-01,3.7114837169647217,5.624139308929443,2013-10-01,,14,2014.75
realistic,12,2015-01-01,3.4406533241271973,8.914717674255371,2014-01-01,,15,2015.0
realistic,12,2015-04-01,1.5699549913406372,8.129899978637695,2014-04-01,,16,2015.25
realistic,12,2015-07-01,1.472586154937744,5.318325996398926,2014-07-01,,17,2015.5
realistic,12,2015-10-01,1.372081279754639,7.903133869171143,2014-10-01,,18,2015.75
realistic,12,2016-01-01,1.5196157693862915,3.2106077671051025,2015-01-01,,19,2016.0
realistic,12,2016-04-01,2.0649030208587646,4.253961086273193,2015-04-01,,20,2016.25
realistic,12,2016-07-01,2.640918970108032,5.840373992919922,2015-07-01,,21,2016.5
realistic,12,2016-10-01,2.51008415222168,6.558345317840576,2015-10-01,,22,2016.75
realistic,12,2017-01-01,2.187874555587769,4.642928123474121,2016-01-01,,23,2017.0
realistic,12,2017-04-01,2.6781153678894043,5.612954139709473,2016-04-01,,24,2017.25
realistic,12,2017-07-01,2.4656789302825928,6.375486373901367,2016-07-01,,25,2017.5
realistic,12,2017-10-01,2.571068286895752,7.641806602478027,2016-10-01,,26,2017.75
realistic,12,2018-01-01,2.388262987136841,13.12576389312744,2017-01-01,,27,2018.0
realistic,12,2018-04-01,1.471107840538025,6.8232102394104,2017-04-01,,28,2018.25
realistic,12,2018-07-01,1.8624721765518188,8.64285945892334,2017-07-01,,29,2018.5
realistic,12,2018-10-01,2.257011890411377,5.943854331970215,2017-10-01,,30,2018.75
realistic,12,2019-01-01,2.080028772354126,4.593181610107422,2018-01-01,,31,2019.0
realistic,12,2019-04-01,2.8886735439300537,10.264087677001951,2018-04-01,,32,2019.25
realistic,12,2019-07-01,3.902613639831543,13.592880249023438,2018-07-01,,33,2019.5
realistic,12,2019-10-01,3.673253536224365,14.428102493286133,2018-10-01,,34,2019.75
